epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
,,,,,,,macro avg,0.7698167239404352,0.7667586195998023,0.7660709493187142,834.0,
,,,,,,,weighted avg,0.7659841199205584,0.7649880095923262,0.763063539712636,834.0,
1,2e-05,16,3,0.1,128,0.7026378896882494,,,,,,
,,,,,,,L,0.7024390243902439,0.7024390243902439,0.7024390243902439,205.0,
,,,,,,,N,0.6952054794520548,0.6226993865030674,0.656957928802589,326.0,
,,,,,,,R,0.7091988130563798,0.7887788778877888,0.746875,303.0,
,,,,,,0.7026378896882494,,,,,,
,,,,,,,macro avg,0.7022811056328928,0.7046390962603667,0.7020906510642776,834.0,
,,,,,,,weighted avg,0.7020674180544999,0.7026378896882494,0.7008050477094052,834.0,
2,2e-05,16,3,0.1,128,0.7721822541966427,,,,,,
,,,,,,,L,0.801980198019802,0.7902439024390244,0.7960687960687961,205.0,
,,,,,,,N,0.7122507122507122,0.7668711656441718,0.7385524372230429,326.0,
,,,,,,,R,0.8256227758007118,0.7656765676567657,0.7945205479452054,303.0,
,,,,,,0.7721822541966427,,,,,,
,,,,,,,macro avg,0.7799512286904088,0.7742638785799874,0.7763805937456815,834.0,
,,,,,,,weighted avg,0.7754956521048049,0.7721822541966427,0.7730238893959381,834.0,
3,2e-05,16,3,0.1,128,0.7877697841726619,,,,,,
,,,,,,,L,0.8540540540540541,0.7707317073170732,0.8102564102564103,205.0,
,,,,,,,N,0.7724358974358975,0.7392638036809815,0.7554858934169278,326.0,
,,,,,,,R,0.7655786350148368,0.8514851485148515,0.80625,303.0,
,,,,,,0.7877697841726619,,,,,,
,,,,,,,macro avg,0.7973561955015961,0.7871602198376354,0.7906641012244461,834.0,
,,,,,,,weighted avg,0.790006606780191,0.7877697841726619,0.7873917450317537,834.0,
1,2e-05,16,3,0.1,256,0.7314148681055156,,,,,,
,,,,,,,L,0.8135593220338984,0.7024390243902439,0.7539267015706806,205.0,
,,,,,,,N,0.7041800643086816,0.6717791411042945,0.6875981161695447,326.0,
,,,,,,,R,0.7138728323699421,0.8151815181518152,0.7611710323574731,303.0,
,,,,,,0.7314148681055156,,,,,,
,,,,,,,macro avg,0.7438707395708407,0.7297998945487846,0.7342319500325661,834.0,
,,,,,,,weighted avg,0.734587326366513,0.7314148681055156,0.7306316336901384,834.0,
2,2e-05,16,3,0.1,256,0.7793764988009593,,,,,,
,,,,,,,L,0.8208955223880597,0.8048780487804879,0.812807881773399,205.0,
,,,,,,,N,0.7724137931034483,0.6871165644171779,0.7272727272727273,326.0,
,,,,,,,R,0.760932944606414,0.8613861386138614,0.8080495356037152,303.0,
,,,,,,0.7793764988009593,,,,,,
,,,,,,,macro avg,0.7847474200326406,0.7844602506038424,0.7827100482166139,834.0,
,,,,,,,weighted avg,0.780159665296187,0.7793764988009593,0.7776445253505775,834.0,
3,2e-05,16,3,0.1,256,0.7853717026378897,,,,,,
,,,,,,,L,0.8358974358974359,0.7951219512195122,0.815,205.0,
,,,,,,,N,0.7842465753424658,0.7024539877300614,0.7411003236245954,326.0,
,,,,,,,R,0.7579250720461095,0.8679867986798679,0.8092307692307692,303.0,
,,,,,,0.7853717026378897,,,,,,
,,,,,,,macro avg,0.7926896944286703,0.7885209125431473,0.7884436976184549,834.0,
,,,,,,,weighted avg,0.7873796819551432,0.7853717026378897,0.7840175402620398,834.0,
1,2e-05,16,3,0.3,128,0.697841726618705,,,,,,
,,,,,,,L,0.8450704225352113,0.5853658536585366,0.69164265129683,205.0,
,,,,,,,N,0.6468926553672316,0.7024539877300614,0.6735294117647059,326.0,
,,,,,,,R,0.6893491124260355,0.768976897689769,0.7269890795631825,303.0,
,,,,,,0.697841726618705,,,,,,
,,,,,,,macro avg,0.7271040634428262,0.6855989130261223,0.6973870475415728,834.0,
,,,,,,,weighted avg,0.7110302438063844,0.697841726618705,0.6974041041472285,834.0,
2,2e-05,16,3,0.3,128,0.7769784172661871,,,,,,
,,,,,,,L,0.8159203980099502,0.8,0.8078817733990148,205.0,
,,,,,,,N,0.7852112676056338,0.6840490797546013,0.7311475409836066,326.0,
,,,,,,,R,0.7478510028653295,0.8613861386138614,0.8006134969325154,303.0,
,,,,,,0.7769784172661871,,,,,,
,,,,,,,macro avg,0.7829942228269712,0.7818117394561542,0.7798809371050456,834.0,
,,,,,,,weighted avg,0.7791863413665122,0.7769784172661871,0.775246704410079,834.0,
3,2e-05,16,3,0.3,128,0.7841726618705036,,,,,,
,,,,,,,L,0.8267326732673267,0.8146341463414634,0.8206388206388207,205.0,
,,,,,,,N,0.782312925170068,0.7055214723926381,0.7419354838709677,326.0,
,,,,,,,R,0.7603550295857988,0.8481848184818482,0.8018720748829953,303.0,
,,,,,,0.7841726618705036,,,,,,
,,,,,,,macro avg,0.7898002093410645,0.7894468124053166,0.788148793130928,834.0,
,,,,,,,weighted avg,0.7852539395560446,0.7841726618705036,0.783056552353047,834.0,
1,2e-05,16,3,0.3,256,0.6894484412470024,,,,,,
,,,,,,,L,0.6324110671936759,0.7804878048780488,0.6986899563318777,205.0,
,,,,,,,N,0.7723214285714286,0.5306748466257669,0.6290909090909091,326.0,
,,,,,,,R,0.6778711484593838,0.7986798679867987,0.7333333333333333,303.0,
,,,,,,0.6894484412470024,,,,,,
,,,,,,,macro avg,0.6942012147414962,0.7032808398302048,0.6870380662520401,834.0,
,,,,,,,weighted avg,0.7036163219090918,0.6894484412470024,0.6840708362250254,834.0,
2,2e-05,16,3,0.3,256,0.7709832134292566,,,,,,
,,,,,,,L,0.8041237113402062,0.7609756097560976,0.7819548872180451,205.0,
,,,,,,,N,0.717201166180758,0.754601226993865,0.7354260089686099,326.0,
,,,,,,,R,0.8114478114478114,0.7953795379537953,0.8033333333333333,303.0,
,,,,,,0.7709832134292566,,,,,,
,,,,,,,macro avg,0.7775908963229252,0.7703187915679193,0.7735714098399961,834.0,
,,,,,,,weighted avg,0.7728077072762066,0.7709832134292566,0.7715343295005589,834.0,
3,2e-05,16,3,0.3,256,0.7865707434052758,,,,,,
,,,,,,,L,0.8385416666666666,0.7853658536585366,0.8110831234256927,205.0,
,,,,,,,N,0.7588424437299035,0.7239263803680982,0.7409733124018838,326.0,
,,,,,,,R,0.7824773413897281,0.8547854785478548,0.8170347003154574,303.0,
,,,,,,0.7865707434052758,,,,,,
,,,,,,,macro avg,0.7932871505954328,0.7880259041914965,0.7896970453810113,834.0,
,,,,,,,weighted avg,0.7870195596687084,0.7865707434052758,0.7858403529266963,834.0,
1,2e-05,16,4,0.1,128,0.7026378896882494,,,,,,
,,,,,,,L,0.6972477064220184,0.7414634146341463,0.7186761229314421,205.0,
,,,,,,,N,0.763265306122449,0.5736196319018405,0.6549912434325744,326.0,
,,,,,,,R,0.6657681940700808,0.8151815181518152,0.7329376854599406,303.0,
,,,,,,0.7026378896882494,,,,,,
,,,,,,,macro avg,0.7087604022048494,0.7100881882292672,0.7022016839413191,834.0,
,,,,,,,weighted avg,0.7116163458221422,0.7026378896882494,0.6989638720075863,834.0,
2,2e-05,16,4,0.1,128,0.7637889688249401,,,,,,
,,,,,,,L,0.8415300546448088,0.751219512195122,0.7938144329896907,205.0,
,,,,,,,N,0.6994535519125683,0.7852760736196319,0.7398843930635838,326.0,
,,,,,,,R,0.7964912280701755,0.7491749174917491,0.7721088435374149,303.0,
,,,,,,0.7637889688249401,,,,,,
,,,,,,,macro avg,0.779158278209184,0.7618901677688344,0.7686025565302298,834.0,
,,,,,,,weighted avg,0.7696311285742761,0.7637889688249401,0.7648480221744025,834.0,
3,2e-05,16,4,0.1,128,0.7769784172661871,,,,,,
,,,,,,,L,0.8059701492537313,0.7902439024390244,0.7980295566502463,205.0,
,,,,,,,N,0.7735191637630662,0.6809815950920245,0.7243066884176182,326.0,
,,,,,,,R,0.7630057803468208,0.8712871287128713,0.8135593220338984,303.0,
,,,,,,0.7769784172661871,,,,,,
,,,,,,,macro avg,0.7808316977878728,0.7808375420813066,0.7786318557005876,834.0,
,,,,,,,weighted avg,0.7776761144230949,0.7769784172661871,0.7748543334696826,834.0,
4,2e-05,16,4,0.1,128,0.7829736211031175,,,,,,
,,,,,,,L,0.8316326530612245,0.7951219512195122,0.8129675810473815,205.0,
,,,,,,,N,0.7615894039735099,0.7055214723926381,0.732484076433121,326.0,
,,,,,,,R,0.7738095238095238,0.858085808580858,0.8137715179968701,303.0,
,,,,,,0.7829736211031175,,,,,,
,,,,,,,macro avg,0.7890105269480862,0.7862430773976694,0.786407725159124,834.0,
,,,,,,,weighted avg,0.7832459535817758,0.7829736211031175,0.7817996798380843,834.0,
1,2e-05,16,4,0.1,256,0.7290167865707434,,,,,,
,,,,,,,L,0.726457399103139,0.7902439024390244,0.7570093457943925,205.0,
,,,,,,,N,0.7316176470588235,0.6104294478527608,0.6655518394648829,326.0,
,,,,,,,R,0.7286135693215339,0.8151815181518152,0.7694704049844237,303.0,
,,,,,,0.7290167865707434,,,,,,
,,,,,,,macro avg,0.7288962051611655,0.7386182894812001,0.7306771967478998,834.0,
,,,,,,,weighted avg,0.7292578312490944,0.7290167865707434,0.7257869883257586,834.0,
2,2e-05,16,4,0.1,256,0.7673860911270983,,,,,,
,,,,,,,L,0.848314606741573,0.7365853658536585,0.7885117493472585,205.0,
,,,,,,,N,0.737012987012987,0.696319018404908,0.7160883280757098,326.0,
,,,,,,,R,0.7528735632183908,0.8646864686468647,0.804915514592934,303.0,
,,,,,,0.7673860911270983,,,,,,
,,,,,,,macro avg,0.7794003856576502,0.7658636176351438,0.7698385306719674,834.0,
,,,,,,,weighted avg,0.7701335944885236,0.7673860911270983,0.7661619957920004,834.0,
3,2e-05,16,4,0.1,256,0.7853717026378897,,,,,,
,,,,,,,L,0.8548387096774194,0.775609756097561,0.8132992327365729,205.0,
,,,,,,,N,0.746875,0.7331288343558282,0.739938080495356,326.0,
,,,,,,,R,0.7835365853658537,0.8481848184818482,0.8145800316957211,303.0,
,,,,,,0.7853717026378897,,,,,,
,,,,,,,macro avg,0.795083431681091,0.7856411363117458,0.7892724483092167,834.0,
,,,,,,,weighted avg,0.786732339148351,0.7853717026378897,0.7850886169739653,834.0,
4,2e-05,16,4,0.1,256,0.7793764988009593,,,,,,
,,,,,,,L,0.8540540540540541,0.7707317073170732,0.8102564102564103,205.0,
,,,,,,,N,0.7444794952681388,0.7239263803680982,0.7340590979782271,326.0,
,,,,,,,R,0.7710843373493976,0.8448844884488449,0.8062992125984252,303.0,
,,,,,,0.7793764988009593,,,,,,
,,,,,,,macro avg,0.7898726288905301,0.7798475253780054,0.7835382402776876,834.0,
,,,,,,,weighted avg,0.7810790776443188,0.7793764988009593,0.7790341624230084,834.0,
1,2e-05,16,4,0.3,128,0.7122302158273381,,,,,,
,,,,,,,L,0.6653386454183267,0.8146341463414634,0.7324561403508771,205.0,
,,,,,,,N,0.7521739130434782,0.5306748466257669,0.6223021582733813,326.0,
,,,,,,,R,0.7195467422096318,0.8382838283828383,0.774390243902439,303.0,
,,,,,,0.7122302158273381,,,,,,
,,,,,,,macro avg,0.7123531002238123,0.7278642737833563,0.7097161808422325,834.0,
,,,,,,,weighted avg,0.7189757564178049,0.7122302158273381,0.7046334008051452,834.0,
2,2e-05,16,4,0.3,128,0.7721822541966427,,,,,,
,,,,,,,L,0.7892156862745098,0.7853658536585366,0.7872860635696821,205.0,
,,,,,,,N,0.7663230240549829,0.6840490797546013,0.7228525121555915,326.0,
,,,,,,,R,0.7669616519174042,0.858085808580858,0.8099688473520249,303.0,
,,,,,,0.7721822541966427,,,,,,
,,,,,,,macro avg,0.7741667874156323,0.7758335806646652,0.7733691410257663,834.0,
,,,,,,,weighted avg,0.7721821367615975,0.7721822541966427,0.7703406747508048,834.0,
3,2e-05,16,4,0.3,128,0.7853717026378897,,,,,,
,,,,,,,L,0.8133971291866029,0.8292682926829268,0.821256038647343,205.0,
,,,,,,,N,0.784452296819788,0.6809815950920245,0.729064039408867,326.0,
,,,,,,,R,0.7690058479532164,0.8679867986798679,0.8155038759689922,303.0,
,,,,,,0.7853717026378897,,,,,,
,,,,,,,macro avg,0.7889517579865357,0.7927455621516065,0.7886079846750674,834.0,
,,,,,,,weighted avg,0.78595519445603,0.7853717026378897,0.7831295433916076,834.0,
4,2e-05,16,4,0.3,128,0.7805755395683454,,,,,,
,,,,,,,L,0.8217821782178217,0.8097560975609757,0.8157248157248157,205.0,
,,,,,,,N,0.7804878048780488,0.6871165644171779,0.7308319738988581,326.0,
,,,,,,,R,0.7565217391304347,0.8613861386138614,0.8055555555555556,303.0,
,,,,,,0.7805755395683454,,,,,,
,,,,,,,macro avg,0.7862639074087685,0.7860862668640051,0.7840374483930764,834.0,
,,,,,,,weighted avg,0.7819310046539797,0.7805755395683454,0.778846695501137,834.0,
1,2e-05,16,4,0.3,256,0.7410071942446043,,,,,,
,,,,,,,L,0.7905759162303665,0.7365853658536585,0.7626262626262627,205.0,
,,,,,,,N,0.709375,0.696319018404908,0.7027863777089783,326.0,
,,,,,,,R,0.7430340557275542,0.7920792079207921,0.7667731629392971,303.0,
,,,,,,0.7410071942446043,,,,,,
,,,,,,,macro avg,0.7476616573193069,0.7416611973931196,0.7440619344248459,834.0,
,,,,,,,weighted avg,0.7415631075691534,0.7410071942446043,0.7407422198346736,834.0,
2,2e-05,16,4,0.3,256,0.7589928057553957,,,,,,
,,,,,,,L,0.8102564102564103,0.7707317073170732,0.79,205.0,
,,,,,,,N,0.7535211267605634,0.656441717791411,0.7016393442622951,326.0,
,,,,,,,R,0.7352112676056338,0.8613861386138614,0.7933130699088146,303.0,
,,,,,,0.7589928057553957,,,,,,
,,,,,,,macro avg,0.766329601540869,0.7628531879074485,0.7616508047237033,834.0,
,,,,,,,weighted avg,0.7608147068477396,0.7589928057553957,0.7566646120046512,834.0,
3,2e-05,16,4,0.3,256,0.7817745803357314,,,,,,
,,,,,,,L,0.8735632183908046,0.7414634146341463,0.8021108179419525,205.0,
,,,,,,,N,0.7596153846153846,0.7269938650306749,0.7429467084639498,326.0,
,,,,,,,R,0.7557471264367817,0.8679867986798679,0.8079877112135176,303.0,
,,,,,,0.7817745803357314,,,,,,
,,,,,,,macro avg,0.7963085764809903,0.778814692781563,0.7843484125398067,834.0,
,,,,,,,weighted avg,0.7862187703418169,0.7817745803357314,0.7811194498022108,834.0,
4,2e-05,16,4,0.3,256,0.7769784172661871,,,,,,
,,,,,,,L,0.8518518518518519,0.7853658536585366,0.817258883248731,205.0,
,,,,,,,N,0.7713310580204779,0.6932515337423313,0.7302100161550888,326.0,
,,,,,,,R,0.7414772727272727,0.8613861386138614,0.7969465648854962,303.0,
,,,,,,0.7769784172661871,,,,,,
,,,,,,,macro avg,0.7882200608665343,0.7800011753382431,0.781471821429772,834.0,
,,,,,,,weighted avg,0.7802771800727447,0.7769784172661871,0.7758529322456285,834.0,
1,3e-05,8,1,0.1,128,0.7158273381294964,,,,,,
,,,,,,,L,0.7719298245614035,0.6439024390243903,0.7021276595744681,205.0,
,,,,,,,N,0.6962025316455697,0.6748466257668712,0.6853582554517134,326.0,
,,,,,,,R,0.7060518731988472,0.8085808580858086,0.7538461538461538,303.0,
,,,,,,0.7158273381294964,,,,,,
,,,,,,,macro avg,0.7247280764686067,0.7091099742923567,0.7137773562907784,834.0,
,,,,,,,weighted avg,0.7183949123870433,0.7158273381294964,0.714362525306246,834.0,
1,3e-05,8,1,0.1,256,0.7302158273381295,,,,,,
,,,,,,,L,0.7403846153846154,0.751219512195122,0.7457627118644068,205.0,
,,,,,,,N,0.7518518518518519,0.6226993865030674,0.6812080536912751,326.0,
,,,,,,,R,0.7078651685393258,0.8316831683168316,0.7647951441578149,303.0,
,,,,,,0.7302158273381295,,,,,,
,,,,,,,macro avg,0.7333672119252643,0.735200689005007,0.7305886365711656,834.0,
,,,,,,,weighted avg,0.7330523931954024,0.7302158273381295,0.7274437771167589,834.0,
1,3e-05,8,1,0.3,128,0.7446043165467626,,,,,,
,,,,,,,L,0.8035714285714286,0.6585365853658537,0.7238605898123325,205.0,
,,,,,,,N,0.7212121212121212,0.7300613496932515,0.725609756097561,326.0,
,,,,,,,R,0.7380952380952381,0.8184818481848185,0.7762128325508607,303.0,
,,,,,,0.7446043165467626,,,,,,
,,,,,,,macro avg,0.7542929292929292,0.735693261081308,0.7418943928202514,834.0,
,,,,,,,weighted avg,0.7475901097303975,0.7446043165467626,0.7435643760938175,834.0,
1,3e-05,8,1,0.3,256,0.7194244604316546,,,,,,
,,,,,,,L,0.7634408602150538,0.6926829268292682,0.7263427109974424,205.0,
,,,,,,,N,0.6918032786885245,0.647239263803681,0.6687797147385103,326.0,
,,,,,,,R,0.7201166180758017,0.8151815181518152,0.7647058823529411,303.0,
,,,,,,0.7194244604316546,,,,,,
,,,,,,,macro avg,0.72512025232646,0.7183679029282549,0.7199427693629646,834.0,
,,,,,,,weighted avg,0.7196985377380251,0.7194244604316546,0.7177797663215483,834.0,
1,3e-05,8,2,0.1,128,0.7326139088729017,,,,,,
,,,,,,,L,0.8471337579617835,0.6487804878048781,0.7348066298342542,205.0,
,,,,,,,N,0.7096774193548387,0.6748466257668712,0.6918238993710691,326.0,
,,,,,,,R,0.7029972752043597,0.8514851485148515,0.7701492537313432,303.0,
,,,,,,0.7326139088729017,,,,,,
,,,,,,,macro avg,0.7532694841736607,0.7250374206955336,0.7322599276455556,834.0,
,,,,,,,weighted avg,0.7410376900224988,0.7326139088729017,0.7308455326038221,834.0,
2,3e-05,8,2,0.1,128,0.7817745803357314,,,,,,
,,,,,,,L,0.8602150537634409,0.7804878048780488,0.8184143222506394,205.0,
,,,,,,,N,0.7649006622516556,0.7085889570552147,0.7356687898089171,326.0,
,,,,,,,R,0.7543352601156069,0.8613861386138614,0.8043143297380585,303.0,
,,,,,,0.7817745803357314,,,,,,
,,,,,,,macro avg,0.7931503253769012,0.7834876335157083,0.786132480599205,834.0,
,,,,,,,weighted avg,0.7844907502764678,0.7817745803357314,0.7809474861507432,834.0,
1,3e-05,8,2,0.1,256,0.7398081534772182,,,,,,
,,,,,,,L,0.7761194029850746,0.7609756097560976,0.7684729064039408,205.0,
,,,,,,,N,0.7391304347826086,0.6257668711656442,0.6777408637873754,326.0,
,,,,,,,R,0.7198879551820728,0.8481848184818482,0.7787878787878788,303.0,
,,,,,,0.7398081534772182,,,,,,
,,,,,,,macro avg,0.745045930983252,0.7449757664678635,0.7416672163263983,834.0,
,,,,,,,weighted avg,0.7412314745458498,0.7398081534772182,0.7367544300722056,834.0,
2,3e-05,8,2,0.1,256,0.7673860911270983,,,,,,
,,,,,,,L,0.8448275862068966,0.7170731707317073,0.7757255936675461,205.0,
,,,,,,,N,0.7300613496932515,0.7300613496932515,0.7300613496932515,326.0,
,,,,,,,R,0.7634730538922155,0.8415841584158416,0.8006279434850864,303.0,
,,,,,,0.7673860911270983,,,,,,
,,,,,,,macro avg,0.7794539965974545,0.7629062262802667,0.7688049622819614,834.0,
,,,,,,,weighted avg,0.7704100605536632,0.7673860911270983,0.7669232776712568,834.0,
1,3e-05,8,2,0.3,128,0.7589928057553957,,,,,,
,,,,,,,L,0.7296137339055794,0.8292682926829268,0.776255707762557,205.0,
,,,,,,,N,0.7192429022082019,0.6993865030674846,0.7091757387247278,326.0,
,,,,,,,R,0.8274647887323944,0.7755775577557755,0.8006814310051107,303.0,
,,,,,,0.7589928057553957,,,,,,
,,,,,,,macro avg,0.7587738082820586,0.7680774511687289,0.7620376258307985,834.0,
,,,,,,,weighted avg,0.7611101109789365,0.7589928057553957,0.7589090941368514,834.0,
2,3e-05,8,2,0.3,128,0.790167865707434,,,,,,
,,,,,,,L,0.8486486486486486,0.7658536585365854,0.8051282051282052,205.0,
,,,,,,,N,0.7610062893081762,0.7423312883435583,0.7515527950310559,326.0,
,,,,,,,R,0.7854984894259819,0.858085808580858,0.8201892744479495,303.0,
,,,,,,0.790167865707434,,,,,,
,,,,,,,macro avg,0.7983844757942689,0.7887569184870005,0.7922900915357368,834.0,
,,,,,,,weighted avg,0.7914473208435382,0.790167865707434,0.7896580855984833,834.0,
1,3e-05,8,2,0.3,256,0.7482014388489209,,,,,,
,,,,,,,L,0.7568807339449541,0.8048780487804879,0.7801418439716312,205.0,
,,,,,,,N,0.7786561264822134,0.6042944785276073,0.6804835924006909,326.0,
,,,,,,,R,0.721763085399449,0.8646864686468647,0.7867867867867868,303.0,
,,,,,,0.7482014388489209,,,,,,
,,,,,,,macro avg,0.7524333152755389,0.7579529986516533,0.7491374077197029,834.0,
,,,,,,,weighted avg,0.7526338879711633,0.7482014388489209,0.7436008699438922,834.0,
2,3e-05,8,2,0.3,256,0.7793764988009593,,,,,,
,,,,,,,L,0.8351063829787234,0.7658536585365854,0.7989821882951654,205.0,
,,,,,,,N,0.7491961414790996,0.7147239263803681,0.7315541601255887,326.0,
,,,,,,,R,0.7761194029850746,0.858085808580858,0.8150470219435737,303.0,
,,,,,,0.7793764988009593,,,,,,
,,,,,,,macro avg,0.7868073091476325,0.7795544644992706,0.781861123454776,834.0,
,,,,,,,weighted avg,0.7800946399727846,0.7793764988009593,0.7784619333937095,834.0,
1,3e-05,8,3,0.1,128,0.7553956834532374,,,,,,
,,,,,,,L,0.7757847533632287,0.8439024390243902,0.8084112149532711,205.0,
,,,,,,,N,0.6929824561403509,0.7269938650306749,0.7095808383233533,326.0,
,,,,,,,R,0.8178438661710037,0.7260726072607261,0.7692307692307693,303.0,
,,,,,,0.7553956834532374,,,,,,
,,,,,,,macro avg,0.7622036918915277,0.7656563037719303,0.7624076075024645,834.0,
,,,,,,,weighted avg,0.7586988568237775,0.7553956834532374,0.7555450544793247,834.0,
2,3e-05,8,3,0.1,128,0.7889688249400479,,,,,,
,,,,,,,L,0.7909090909090909,0.848780487804878,0.8188235294117647,205.0,
,,,,,,,N,0.8066914498141264,0.6656441717791411,0.7294117647058823,326.0,
,,,,,,,R,0.7739130434782608,0.8811881188118812,0.8240740740740741,303.0,
,,,,,,0.7889688249400479,,,,,,
,,,,,,,macro avg,0.7905045280671593,0.7985375927986335,0.7907697893972404,834.0,
,,,,,,,weighted avg,0.7909033914264771,0.7889688249400479,0.785781178978386,834.0,
3,3e-05,8,3,0.1,128,0.790167865707434,,,,,,
,,,,,,,L,0.8617021276595744,0.7902439024390244,0.8244274809160306,205.0,
,,,,,,,N,0.7603833865814696,0.7300613496932515,0.7449139280125195,326.0,
,,,,,,,R,0.7777777777777778,0.8547854785478548,0.8144654088050315,303.0,
,,,,,,0.790167865707434,,,,,,
,,,,,,,macro avg,0.7999544306729406,0.7916969102267103,0.7946022725778605,834.0,
,,,,,,,weighted avg,0.791607418300286,0.790167865707434,0.7897273297215733,834.0,
1,3e-05,8,3,0.1,256,0.7254196642685852,,,,,,
,,,,,,,L,0.7477876106194691,0.824390243902439,0.7842227378190255,205.0,
,,,,,,,N,0.748898678414097,0.5214723926380368,0.6148282097649186,326.0,
,,,,,,,R,0.6981627296587927,0.8778877887788779,0.7777777777777778,303.0,
,,,,,,0.7254196642685852,,,,,,
,,,,,,,macro avg,0.7316163395641194,0.741250141773118,0.7256095751205739,834.0,
,,,,,,,weighted avg,0.7301927295282985,0.7254196642685852,0.7156670555191011,834.0,
2,3e-05,8,3,0.1,256,0.7877697841726619,,,,,,
,,,,,,,L,0.888235294117647,0.7365853658536585,0.8053333333333333,205.0,
,,,,,,,N,0.7492447129909365,0.7607361963190185,0.7549467275494672,326.0,
,,,,,,,R,0.7747747747747747,0.8514851485148515,0.8113207547169812,303.0,
,,,,,,0.7877697841726619,,,,,,
,,,,,,,macro avg,0.8040849272944528,0.7829355702291761,0.7905336051999273,834.0,
,,,,,,,weighted avg,0.792684374683357,0.7877697841726619,0.7878131357238668,834.0,
3,3e-05,8,3,0.1,256,0.7913669064748201,,,,,,
,,,,,,,L,0.8418367346938775,0.8048780487804879,0.8229426433915212,205.0,
,,,,,,,N,0.8070175438596491,0.7055214723926381,0.7528641571194763,326.0,
,,,,,,,R,0.7507082152974505,0.8745874587458746,0.8079268292682927,303.0,
,,,,,,0.7913669064748201,,,,,,
,,,,,,,macro avg,0.7998541646169923,0.7949956599730003,0.7945778765930968,834.0,
,,,,,,,weighted avg,0.7951185121650096,0.7913669064748201,0.7900944680869351,834.0,
1,3e-05,8,3,0.3,128,0.7422062350119905,,,,,,
,,,,,,,L,0.7707317073170732,0.7707317073170732,0.7707317073170732,205.0,
,,,,,,,N,0.7686274509803922,0.6012269938650306,0.6746987951807228,326.0,
,,,,,,,R,0.7085561497326203,0.8745874587458746,0.7828655834564254,303.0,
,,,,,,0.7422062350119905,,,,,,
,,,,,,,macro avg,0.7493051026766953,0.7488487199759928,0.7427653619847404,834.0,
,,,,,,,weighted avg,0.747320218691357,0.7422062350119905,0.737602013208888,834.0,
2,3e-05,8,3,0.3,128,0.7793764988009593,,,,,,
,,,,,,,L,0.8617021276595744,0.7902439024390244,0.8244274809160306,205.0,
,,,,,,,N,0.7875457875457875,0.6595092024539877,0.7178631051752922,326.0,
,,,,,,,R,0.7319034852546917,0.900990099009901,0.8076923076923077,303.0,
,,,,,,0.7793764988009593,,,,,,
,,,,,,,macro avg,0.7937171334866845,0.7835810679676377,0.7833276312612102,834.0,
,,,,,,,weighted avg,0.7855582960938982,0.7793764988009593,0.776692775906116,834.0,
3,3e-05,8,3,0.3,128,0.7865707434052758,,,,,,
,,,,,,,L,0.8700564971751412,0.751219512195122,0.806282722513089,205.0,
,,,,,,,N,0.7484472049689441,0.7392638036809815,0.7438271604938271,326.0,
,,,,,,,R,0.7791044776119403,0.8613861386138614,0.8181818181818182,303.0,
,,,,,,0.7865707434052758,,,,,,
,,,,,,,macro avg,0.7992027265853419,0.7839564848299884,0.7894305670629115,834.0,
,,,,,,,weighted avg,0.789477251147719,0.7865707434052758,0.7861926898624243,834.0,
1,3e-05,8,3,0.3,256,0.7517985611510791,,,,,,
,,,,,,,L,0.78125,0.7317073170731707,0.7556675062972292,205.0,
,,,,,,,N,0.6897506925207756,0.7638036809815951,0.7248908296943232,326.0,
,,,,,,,R,0.8113879003558719,0.7524752475247525,0.7808219178082192,303.0,
,,,,,,0.7517985611510791,,,,,,
,,,,,,,macro avg,0.7607961976255492,0.7493287485265062,0.7537934179332572,834.0,
,,,,,,,weighted avg,0.756433464711753,0.7517985611510791,0.7527761275385753,834.0,
2,3e-05,8,3,0.3,256,0.7745803357314148,,,,,,
,,,,,,,L,0.842391304347826,0.7560975609756098,0.7969151670951157,205.0,
,,,,,,,N,0.7373134328358208,0.7576687116564417,0.7473524962178517,326.0,
,,,,,,,R,0.7746031746031746,0.8052805280528053,0.7896440129449838,303.0,
,,,,,,0.7745803357314148,,,,,,
,,,,,,,macro avg,0.7847693039289405,0.7730156002282856,0.7779705587526503,834.0,
,,,,,,,weighted avg,0.7766896383699566,0.7745803357314148,0.7749000706760774,834.0,
3,3e-05,8,3,0.3,256,0.7889688249400479,,,,,,
,,,,,,,L,0.8308457711442786,0.8146341463414634,0.8226600985221675,205.0,
,,,,,,,N,0.7755775577557755,0.7208588957055214,0.7472178060413355,326.0,
,,,,,,,R,0.7757575757575758,0.8448844884488449,0.8088467614533965,303.0,
,,,,,,0.7889688249400479,,,,,,
,,,,,,,macro avg,0.7940603015525434,0.7934591768319432,0.7929082220056332,834.0,
,,,,,,,weighted avg,0.7892280723831001,0.7889688249400479,0.7881521507037156,834.0,
1,3e-05,8,4,0.1,128,0.7158273381294964,,,,,,
,,,,,,,L,0.7376237623762376,0.7268292682926829,0.7321867321867321,205.0,
,,,,,,,N,0.6262135922330098,0.7914110429447853,0.6991869918699187,326.0,
,,,,,,,R,0.8636363636363636,0.6270627062706271,0.7265774378585086,303.0,
,,,,,,0.7158273381294964,,,,,,
